date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-10-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",356912,1662589.39,0,0
2022-10-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",381690,2085242.48,0,0
2022-10-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",388593,2129882.79,0,0
2022-10-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",397277,2210250.49,0,0
2022-10-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",443359,1632728.83,0,0
2022-10-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",467828,2267516.3,0,0
2022-10-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",493494,2078916.08,0,0
2022-10-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",498077,2508560.12,0,0
2022-10-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",522840,2615975.78,0,0
2022-10-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",568798,2848910.36,0,0
2022-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",574856,2457707.47,0,0
2022-10-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",589672,2574134.59,0,0
2022-10-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",597103,2339015.92,0,0
2022-10-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",599739,2328157.07,0,0
2022-10-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",602336,2667009.49,0,0
2022-10-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",620761,3028357.18,0,0
2022-10-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",651671,3204329.85,0,0
2022-10-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",825256,4820805.61,0,0
2022-10-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",839759,2790028.99,0,0
2022-10-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",867596,4456346.85,0,0
2022-10-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",883980,4373776.76,0,0
2022-10-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",895690,3504373.49,0,0
2022-10-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",962712,4464908.6,0,0
2022-10-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1010742,4160762.99,0,0
2022-10-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1029900,4480364.51,0,0
2022-10-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1081268,4571439.43,0,0
2022-10-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1210414,6850527.43,0,0
2022-10-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1253890,5260653.75,0,0
2022-10-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1407742,6519030.36,0,0
2022-10-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1407872,5669055.99,0,0
2022-10-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1438775,6347566.96,0,0
2022-10-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1458105,6353195.1,0,0
2022-10-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2120405,7757310.05,0,0
2022-11-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",238909,1253348.06,0,0
2022-11-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",291577,1613182.91,0,0
2022-11-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",360413,1670532.04,0,0
2022-11-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",373716,1767884.15,0,0
2022-11-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",385766,2156971.16,0,0
2022-11-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",398536,2202703.49,0,0
2022-11-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",411306,2311680.86,0,0
2022-11-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",461309,1716722.81,0,0
2022-11-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",483971,2385855.09,0,0
2022-11-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",505213,2148659.83,0,0
2022-11-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",517083,2627716.23,0,0
2022-11-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",543544,2738221.29,0,0
2022-11-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",589498,2557576.37,0,0
2022-11-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",595569,3007829.01,0,0
2022-11-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",604063,2657647.99,0,0
2022-11-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",608583,2378831.62,0,0
2022-11-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",609310,2690938.38,0,0
2022-11-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",620009,2472345.12,0,0
2022-11-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",656765,3235234.73,0,0
2022-11-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",673101,3324331.63,0,0
2022-11-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",833837,2764763.44,0,0
2022-11-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",849544,5013959.47,0,0
2022-11-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",883976,4592873.99,0,0
2022-11-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",887871,4454739.1,0,0
2022-11-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",915743,3599127.07,0,0
2022-11-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",987779,4633583.83,0,0
2022-11-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1061045,4365398.77,0,0
2022-11-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1067860,4691412.49,0,0
2022-11-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1094923,4687234.66,0,0
2022-11-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1229143,7005292.33,0,0
2022-11-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1288643,5481757.15,0,0
2022-11-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1435867,5837890.88,0,0
2022-11-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1441553,6689530.21,0,0
2022-11-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1467466,6506320.7,0,0
2022-11-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1481303,6470993.82,0,0
2022-11-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2169514,8061516.71,0,0
2022-12-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",257981,1346550.83,0,0
2022-12-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",293278,1644621.91,0,0
2022-12-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",357662,1716975.67,0,0
2022-12-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",379412,2151239.74,0,0
2022-12-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",381637,1812830.89,0,0
2022-12-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",404212,2266779.61,0,0
2022-12-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",413760,2383250.8,0,0
2022-12-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",463133,1752499.77,0,0
2022-12-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",485508,2437051.41,0,0
2022-12-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",511221,2216659.83,0,0
2022-12-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",526762,2748974.71,0,0
2022-12-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",543196,2788149.33,0,0
2022-12-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",599692,3073669.73,0,0
2022-12-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",605469,2683945.64,0,0
2022-12-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",607271,2786437.98,0,0
2022-12-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",608659,2460018.11,0,0
2022-12-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",625327,2795482.5,0,0
2022-12-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",628827,2555509.86,0,0
2022-12-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",662083,3321496.36,0,0
2022-12-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",671175,3367888.54,0,0
2022-12-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",841301,2910623.7,0,0
2022-12-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",862431,5156134.63,0,0
2022-12-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",900621,4775225.07,0,0
2022-12-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",909719,4669484.66,0,0
2022-12-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",934047,3763731.07,0,0
2022-12-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",996496,4752133.27,0,0
2022-12-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1075159,4561373.41,0,0
2022-12-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1083273,4869886.08,0,0
2022-12-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1126080,4897365.44,0,0
2022-12-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1246109,7238085.54,0,0
2022-12-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1296412,5613232.73,0,0
2022-12-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1447780,6002672.36,0,0
2022-12-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1478871,6700015.87,0,0
2022-12-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1483934,7042165.02,0,0
2022-12-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1520132,6803510.83,0,0
2022-12-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2187288,8287554.69,0,0
2023-01-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",242658,1278611.72,0,0
2023-01-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",294485,1673474.86,0,0
2023-01-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",355364,1681638.1,0,0
2023-01-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",373909,1801334.17,0,0
2023-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",381571,2161866.83,0,0
2023-01-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",393882,2198891.42,0,0
2023-01-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",410079,2343319.51,0,0
2023-01-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",460270,1742091.53,0,0
2023-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",476760,2376173.5,0,0
2023-01-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",499953,2164952.43,0,0
2023-01-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",513466,2665934.39,0,0
2023-01-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",549583,2838608.46,0,0
2023-01-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",586761,2573283.67,0,0
2023-01-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",591629,3035522.54,0,0
2023-01-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",601593,2447758.99,0,0
2023-01-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",612023,2738170.67,0,0
2023-01-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",615691,2770564.02,0,0
2023-01-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",616497,2522694.59,0,0
2023-01-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",646475,3246779.24,0,0
2023-01-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",666354,3380290.33,0,0
2023-01-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",853895,5123648.72,0,0
2023-01-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",863504,2919954.6,0,0
2023-01-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",883347,4622460.83,0,0
2023-01-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",899161,4543244.59,0,0
2023-01-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",916697,3659110.5,0,0
2023-01-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",988787,4721284.39,0,0
2023-01-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1043282,4416504.53,0,0
2023-01-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1067926,4786367.2,0,0
2023-01-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1097065,4765114.67,0,0
2023-01-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1241187,7185339.04,0,0
2023-01-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1306642,5682229.04,0,0
2023-01-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1432071,6778560.94,0,0
2023-01-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1440965,5884167.19,0,0
2023-01-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1481152,6689819.05,0,0
2023-01-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1505795,6736053.68,0,0
2023-01-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2170198,8196893.55,0,0
2023-02-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",225135,1200070.42,0,0
2023-02-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",268692,1522028.04,0,0
2023-02-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",335701,1587812.03,0,0
2023-02-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",343119,1659715.36,0,0
2023-02-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",354918,2047168.65,0,0
2023-02-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",364294,2068838.23,0,0
2023-02-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",377391,2178730.94,0,0
2023-02-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",426132,1620061.99,0,0
2023-02-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",447807,2244650.33,0,0
2023-02-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",463494,2034390.48,0,0
2023-02-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",479396,2516911.4,0,0
2023-02-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",502795,2609923.53,0,0
2023-02-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",547605,2850392.37,0,0
2023-02-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",548966,2446427,0,0
2023-02-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",559483,2257897.76,0,0
2023-02-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",563423,2563641.33,0,0
2023-02-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",567189,2563140.47,0,0
2023-02-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",570042,2358651.69,0,0
2023-02-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",600639,3055316.85,0,0
2023-02-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",620570,3202338.1,0,0
2023-02-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",784112,4757579.29,0,0
2023-02-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",793648,2734217.94,0,0
2023-02-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",817775,4329177.5,0,0
2023-02-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",830420,4276360.97,0,0
2023-02-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",853124,3458031.7,0,0
2023-02-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",916798,4452373.58,0,0
2023-02-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",967745,4165104.01,0,0
2023-02-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",983349,4491246.37,0,0
2023-02-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1017815,4476682.97,0,0
2023-02-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1144794,6770879.92,0,0
2023-02-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1197052,5232483.58,0,0
2023-02-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1342330,5528303.16,0,0
2023-02-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1347430,6495084.52,0,0
2023-02-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1371085,6262183.48,0,0
2023-02-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1384834,6263569.91,0,0
2023-02-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2001705,7693248.14,0,0
2023-03-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",256801,1376256.89,0,0
2023-03-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",311401,1763402.81,0,0
2023-03-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",379247,1812167.07,0,0
2023-03-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",394432,1926780.44,0,0
2023-03-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",406864,2344403.09,0,0
2023-03-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",419290,2396438.04,0,0
2023-03-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",431088,2500548.22,0,0
2023-03-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",489656,1867799.96,0,0
2023-03-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",506301,2557484.9,0,0
2023-03-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",533698,2367427.2,0,0
2023-03-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",545021,2884061.12,0,0
2023-03-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",574348,2974964.57,0,0
2023-03-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",621424,3259327.92,0,0
2023-03-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",622351,2784120.43,0,0
2023-03-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",634498,2621540.8,0,0
2023-03-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",639202,2941979.27,0,0
2023-03-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",644012,2916551.99,0,0
2023-03-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",652145,2732187.77,0,0
2023-03-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",687542,3491395.39,0,0
2023-03-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",717593,3739547.29,0,0
2023-03-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",894251,3116678.73,0,0
2023-03-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",897560,5451521.43,0,0
2023-03-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",935122,4842555.52,0,0
2023-03-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",944411,5092285.16,0,0
2023-03-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",970505,3945454.48,0,0
2023-03-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",1056858,5178773.5,0,0
2023-03-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1124315,5153507.51,0,0
2023-03-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1131411,4863906,0,0
2023-03-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1155881,5076755.38,0,0
2023-03-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1297743,7685991.82,0,0
2023-03-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1364903,5979824.51,0,0
2023-03-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1521603,6381809.45,0,0
2023-03-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1547204,7454825.25,0,0
2023-03-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1562197,7175466.45,0,0
2023-03-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1602254,7298165.26,0,0
2023-03-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2300673,8880490.14,0,0
2023-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",237233,1267122.35,0,0
2023-04-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",279352,1597760.01,0,0
2023-04-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",339957,1647134.08,0,0
2023-04-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",359430,1772734.58,0,0
2023-04-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",360305,2121819.77,0,0
2023-04-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",370838,2119455.93,0,0
2023-04-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",392795,2293503.42,0,0
2023-04-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",433794,1673366.63,0,0
2023-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",460107,2323976.86,0,0
2023-04-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",473875,2106497.34,0,0
2023-04-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",484205,2582244.11,0,0
2023-04-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",519274,2732560.6,0,0
2023-04-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",554727,2922051.87,0,0
2023-04-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",570336,2547282.65,0,0
2023-04-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",583628,2673942.71,0,0
2023-04-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",584801,2424528.89,0,0
2023-04-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",585231,2704782.21,0,0
2023-04-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",588101,2474109.39,0,0
2023-04-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",614746,3166281.79,0,0
2023-04-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",642957,3385108.03,0,0
