date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2024-01-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",85268,1561338.24,0,0
2024-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",87470,1733015.67,0,0
2024-01-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",94375,1935227.58,0,0
2024-01-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",100590,2014415.3,0,0
2024-01-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",108607,2162351.08,0,0
2024-01-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",108609,1999191.7,0,0
2024-01-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",116159,2121382.1,0,0
2024-01-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",130455,2542843.39,0,0
2024-01-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",136901,2742556.32,0,0
2024-01-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",144017,2366114.65,0,0
2024-01-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",146064,3213146.01,0,0
2024-01-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",152581,3412630.69,0,0
2024-01-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",160937,2977519.69,0,0
2024-01-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",163001,4163434.52,0,0
2024-01-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",173024,3130126.34,0,0
2024-01-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",174935,3986467.05,0,0
2024-01-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",180435,3862001.65,0,0
2024-01-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",183910,3424996.33,0,0
2024-01-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",187541,3550423.1,0,0
2024-01-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",190402,4142315.31,0,0
2024-01-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",190604,3615166.05,0,0
2024-01-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",218629,5086693.03,0,0
2024-01-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",254058,4986493.66,0,0
2024-01-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",278565,4775846.51,0,0
2024-01-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",288739,4680912.85,0,0
2024-01-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",311725,5938628.71,0,0
2024-01-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",335119,6449110.9,0,0
2024-01-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",363622,5669886.48,0,0
2024-01-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",411586,7231989.76,0,0
2024-02-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",42296,977723.41,0,0
2024-02-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",45247,1039441.59,0,0
2024-02-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",53833,1013324.93,0,0
2024-02-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",58623,1148529.56,0,0
2024-02-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",63972,1595474.9,0,0
2024-02-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",65871,1512289.01,0,0
2024-02-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",67963,1607887.17,0,0
2024-02-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",80144,1469161.63,0,0
2024-02-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",83957,1673700.77,0,0
2024-02-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",88762,1835760.97,0,0
2024-02-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",97496,1961045.85,0,0
2024-02-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",102004,1884680.71,0,0
2024-02-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",102024,2008331.56,0,0
2024-02-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",109936,2019722.73,0,0
2024-02-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",121740,2381614.27,0,0
2024-02-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",129760,2616929.53,0,0
2024-02-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",137272,2240989.08,0,0
2024-02-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",141238,3136453.18,0,0
2024-02-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",144431,3245635.33,0,0
2024-02-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",152066,2799153.53,0,0
2024-02-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",154997,4019461.79,0,0
2024-02-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",161288,2919122.35,0,0
2024-02-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",164927,3775558.75,0,0
2024-02-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",171406,3720025.38,0,0
2024-02-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",173550,3276647.75,0,0
2024-02-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",177097,3370158.17,0,0
2024-02-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",178160,3894005.67,0,0
2024-02-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",183169,3502287.77,0,0
2024-02-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",209211,4912953.62,0,0
2024-02-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",244503,4860860.43,0,0
2024-02-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",267577,4579316.14,0,0
2024-02-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",271756,4373121.69,0,0
2024-02-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",293035,5571757.84,0,0
2024-02-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",314928,6127009.18,0,0
2024-02-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",350810,5533040.51,0,0
2024-02-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",390217,6832194.6,0,0
2024-03-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",43068,1007493.02,0,0
2024-03-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",47150,1110117.82,0,0
2024-03-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",57633,1102313.08,0,0
2024-03-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",59184,1193017.82,0,0
2024-03-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",65163,1615974.27,0,0
2024-03-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",67339,1573389.68,0,0
2024-03-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",71422,1697597.08,0,0
2024-03-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",82281,1533676.29,0,0
2024-03-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",85395,1720914.21,0,0
2024-03-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",89707,1869269.94,0,0
2024-03-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",99517,2037991.23,0,0
2024-03-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",104628,1950667.73,0,0
2024-03-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",106447,2125776.96,0,0
2024-03-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",112235,2070172.79,0,0
2024-03-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",124796,2467323.45,0,0
2024-03-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",131026,2671893.84,0,0
2024-03-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",139913,3132664.25,0,0
2024-03-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",140179,2309901.8,0,0
2024-03-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",147090,3318820.43,0,0
2024-03-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",155424,2871548.47,0,0
2024-03-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",159399,4207483.08,0,0
2024-03-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",165904,3029855.21,0,0
2024-03-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",170288,3930711.18,0,0
2024-03-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",175917,3907768.29,0,0
2024-03-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",181104,3464874.29,0,0
2024-03-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",183797,3525791.37,0,0
2024-03-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",185314,4063105.06,0,0
2024-03-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",187230,3578717.57,0,0
2024-03-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",213917,5117247,0,0
2024-03-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",250038,5007707.43,0,0
2024-03-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",268396,4603146.32,0,0
2024-03-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",274303,4503209.63,0,0
2024-03-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",300413,5824786.95,0,0
2024-03-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",324228,6323085.32,0,0
2024-03-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",357403,5715867.72,0,0
2024-03-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",398301,7058313.91,0,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",45428,1087340.35,0,0
2024-04-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",49137,1180116.7,0,0
2024-04-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",59109,1158848.93,0,0
2024-04-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",62071,1260951.49,0,0
2024-04-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",67865,1603049.89,0,0
2024-04-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",68367,1760884.39,0,0
2024-04-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",73331,1794876.04,0,0
2024-04-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",85929,1632056.03,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",88801,1858626.31,0,0
2024-04-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",96882,2093346.99,0,0
2024-04-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",104845,2182433.55,0,0
2024-04-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",108227,2244291.45,0,0
2024-04-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",111578,2113436.62,0,0
2024-04-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",117204,2211986.5,0,0
2024-04-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",131661,2651451.07,0,0
2024-04-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",136342,2891952.56,0,0
2024-04-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",145647,2434727.98,0,0
2024-04-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",147018,3367595.66,0,0
2024-04-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",153612,3589495.37,0,0
2024-04-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",161639,3042871.21,0,0
2024-04-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",164460,4442983.1,0,0
2024-04-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",172250,3239909.43,0,0
2024-04-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",175942,4119542.35,0,0
2024-04-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",184028,4150666.8,0,0
2024-04-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",187275,3634244.57,0,0
2024-04-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",192387,4323618,0,0
2024-04-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",192441,3805781.47,0,0
2024-04-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",194404,3848618.08,0,0
2024-04-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",223069,5430963.05,0,0
2024-04-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",261936,5362527.69,0,0
2024-04-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",281585,4994904.82,0,0
2024-04-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",289791,4756284.48,0,0
2024-04-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",310818,6113700.55,0,0
2024-04-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",334262,6692898.08,0,0
2024-04-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",373157,6126132.17,0,0
2024-04-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",413331,7391555.11,0,0
2024-05-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",45703,1112064.04,0,0
2024-05-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",49845,1200068.72,0,0
2024-05-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",60824,1207227.5,0,0
2024-05-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",63522,1295969.94,0,0
2024-05-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",70482,1809061.08,0,0
2024-05-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",73352,1748138.58,0,0
2024-05-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",75123,1883702.64,0,0
2024-05-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",88188,1684623.02,0,0
2024-05-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",91788,1978687.01,0,0
2024-05-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",97740,2107859.07,0,0
2024-05-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",109012,2270993.66,0,0
2024-05-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",111417,2110157.83,0,0
2024-05-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",111519,2316692.2,0,0
2024-05-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",119939,2270974.86,0,0
2024-05-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",134263,2708312.51,0,0
2024-05-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",142665,3026098.26,0,0
2024-05-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",149331,2522985.04,0,0
2024-05-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",150843,3475668.95,0,0
2024-05-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",155797,3641651.52,0,0
2024-05-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",163887,3137799.22,0,0
2024-05-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",169338,4624750.08,0,0
2024-05-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",179283,3389334.42,0,0
2024-05-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",180568,4277164.64,0,0
2024-05-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",188477,4302483.9,0,0
2024-05-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",192491,3780883.76,0,0
2024-05-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",195488,3892929.03,0,0
2024-05-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",197465,4459010.73,0,0
2024-05-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",200243,3968378.76,0,0
2024-05-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",227824,5622134.37,0,0
2024-05-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",269451,5579941.14,0,0
2024-05-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",290486,5166824.23,0,0
2024-05-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",294835,4897023.9,0,0
2024-05-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",321371,6369936.65,0,0
2024-05-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",347482,7005406.15,0,0
2024-05-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",377674,6316221.83,0,0
2024-05-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",425809,7602571.47,0,0
2024-06-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",43303,1064054.63,0,0
2024-06-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",46987,1140360.14,0,0
2024-06-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",58102,1179173.22,0,0
2024-06-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",60340,1249884.75,0,0
2024-06-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",64980,1701588.19,0,0
2024-06-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",67820,1631684.57,0,0
2024-06-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",70974,1785643.65,0,0
2024-06-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",81882,1597773.05,0,0
2024-06-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",87690,1906016.65,0,0
2024-06-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",92129,1998218.69,0,0
2024-06-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",99689,2122540,0,0
2024-06-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",106028,2226126.91,0,0
2024-06-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",107019,2077070.44,0,0
2024-06-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",112890,2191355.53,0,0
2024-06-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",125080,2558201.42,0,0
2024-06-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",132721,2888649.98,0,0
2024-06-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",140564,3311698.76,0,0
2024-06-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",143003,2427962.37,0,0
2024-06-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",146768,3503036.59,0,0
2024-06-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",157047,2973272.94,0,0
2024-06-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",161619,4482968.65,0,0
2024-06-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",167514,3236225.53,0,0
2024-06-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",170951,4106516.2,0,0
2024-06-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",178008,4193301.54,0,0
2024-06-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",182148,3626795.07,0,0
2024-06-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",183902,3761394.85,0,0
2024-06-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",187126,4322631.76,0,0
2024-06-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",187907,3778575.54,0,0
2024-06-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",216376,5441547.84,0,0
2024-06-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",251729,5287723.52,0,0
2024-06-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",268487,4833257.34,0,0
2024-06-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",280920,4717355.6,0,0
2024-06-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",303498,6118912.12,0,0
2024-06-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",324599,6612539.66,0,0
2024-06-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",357086,6028622.3,0,0
2024-06-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",402727,7348120.03,0,0
2024-07-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",48033,1195563.05,0,0
2024-07-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",50901,1262326.83,0,0
2024-07-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",61881,1330401.86,0,0
2024-07-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",65478,1406605.57,0,0
2024-07-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",71355,1913128.89,0,0
2024-07-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",73396,1784567.66,0,0
2024-07-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",76930,1991820.21,0,0
2024-07-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",91186,1819856.91,0,0
2024-07-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",96220,2135461.67,0,0
2024-07-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",101329,2264056.4,0,0
2024-07-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",112872,2427724.04,0,0
2024-07-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",114518,2491433.52,0,0
2024-07-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",114888,2260112.6,0,0
2024-07-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",124137,2450918.69,0,0
2024-07-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",138900,2906345.98,0,0
2024-07-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",146072,3247738.06,0,0
2024-07-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",155628,2723620.81,0,0
2024-07-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",159161,3793375.79,0,0
2024-07-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",163743,3981165.08,0,0
2024-07-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",168689,3307299.28,0,0
2024-07-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",175104,4936483.68,0,0
2024-07-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",183935,3609930.59,0,0
2024-07-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",187370,4624631.26,0,0
2024-07-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",194886,4690381.1,0,0
2024-07-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",198693,4017411.52,0,0
2024-07-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",203838,4209046.58,0,0
